"ensembl_gene_id","logFC","P.Value","adj.P.Val","comparison"
"ENSMUSG00000037416",2.61492408907854,0.00249768215750611,0.0428994145430138,"4h_vs_0h"
"ENSMUSG00000058997",-0.139441089853491,0.00250514645252319,0.0428994145430138,"4h_vs_0h"
"ENSMUSG00000002379",-0.425190441753461,0.00255184706906582,0.0435297633758088,"4h_vs_0h"
"ENSMUSG00000030007",0.300157782460865,0.00263330662071821,0.04474587813815,"4h_vs_0h"
"ENSMUSG00000027201",-0.326611208085261,0.00269980158517485,0.0456993337552097,"4h_vs_0h"
"ENSMUSG00000025968",-0.21331677134355,0.002723711042162,0.0459274034350766,"4h_vs_0h"
"ENSMUSG00000025278",0.285489030777875,0.00277327160854739,0.0465846120199124,"4h_vs_0h"
"ENSMUSG00000026003",-0.163010317881621,0.00280927168721664,0.0470099037849447,"4h_vs_0h"
"ENSMUSG00000024640",0.380905672091959,0.00286736530273624,0.0477775334013755,"4h_vs_0h"
"ENSMUSG00000034024",0.260614834930031,0.00287685670333208,0.0477775334013755,"4h_vs_0h"
"ENSMUSG00000026926",-0.266885147496073,0.00291193225419422,0.0481782475590556,"4h_vs_0h"
"ENSMUSG00000021713",0.342618317895468,0.00292884484860901,0.0482765774484205,"4h_vs_0h"
"ENSMUSG00000030751",0.379220361072214,0.00301573941161454,0.0495233923526702,"4h_vs_0h"
"ENSMUSG00000025024",0.44418135720155,0.00306991935737419,0.0502257066609807,"4h_vs_0h"
"ENSMUSG00000055681",0.382064668082378,0.00313368712300646,0.0510791001050053,"4h_vs_0h"
"ENSMUSG00000002010",-0.213628974260473,0.0031611530093987,0.0513366582817849,"4h_vs_0h"
"ENSMUSG00000038412",-0.621803928693353,0.00318311287904847,0.0515032344878394,"4h_vs_0h"
"ENSMUSG00000043445",0.256550536634293,0.00320741661388963,0.0517063755228142,"4h_vs_0h"
"ENSMUSG00000025428",-0.18958995209325,0.00328642644343201,0.05278672546549,"4h_vs_0h"
"ENSMUSG00000024150",0.924926166779027,0.00338947367682501,0.0540789628629571,"4h_vs_0h"
"ENSMUSG00000059796",0.172355347547885,0.00339145506707025,0.0540789628629571,"4h_vs_0h"
"ENSMUSG00000071644",0.240554777847262,0.00353183349423179,0.0560028393018255,"4h_vs_0h"
"ENSMUSG00000023004",0.128138156068459,0.00353922334545538,0.0560028393018255,"4h_vs_0h"
"ENSMUSG00000001017",-0.35011110828858,0.00355028224612799,0.0560028393018255,"4h_vs_0h"
"ENSMUSG00000023861",-0.384989623202102,0.00357701231586607,0.0562229685790235,"4h_vs_0h"
"ENSMUSG00000001525",0.210276030697234,0.00365156008849093,0.0571453082624588,"4h_vs_0h"
"ENSMUSG00000017774",0.128706817703833,0.00366166256078468,0.0571453082624588,"4h_vs_0h"
"ENSMUSG00000027185",-0.307766882506822,0.00368200454254038,0.0572597243523683,"4h_vs_0h"
"ENSMUSG00000020664",-0.17907171896891,0.00377716641095447,0.0585327794880656,"4h_vs_0h"
"ENSMUSG00000027984",-0.181539215483596,0.00380507524629919,0.0587583724875885,"4h_vs_0h"
"ENSMUSG00000036499",0.304183425628796,0.00384683866324016,0.0591955837654543,"4h_vs_0h"
"ENSMUSG00000012848",0.175213497123949,0.0038764833917171,0.0594439143099197,"4h_vs_0h"
"ENSMUSG00000020180",-0.267495569229176,0.00394809136951135,0.0603317712403452,"4h_vs_0h"
"ENSMUSG00000029430",0.249914717561364,0.0039948534222133,0.0608351207998641,"4h_vs_0h"
"ENSMUSG00000037331",0.321411173115195,0.00407996448318936,0.06191697824316,"4h_vs_0h"
"ENSMUSG00000016921",-0.331735307845133,0.00412667531238224,0.0623499816036649,"4h_vs_0h"
"ENSMUSG00000048758",0.225191782066613,0.00413683131748924,0.0623499816036649,"4h_vs_0h"
"ENSMUSG00000025200",3.34965821406714,0.00439034454227735,0.065945072800555,"4h_vs_0h"
"ENSMUSG00000021226",-0.190762431433754,0.0044603380906296,0.066768530397486,"4h_vs_0h"
"ENSMUSG00000025236",-0.354092497165883,0.00454983852609491,0.0677742525789539,"4h_vs_0h"
"ENSMUSG00000021996",0.262980717054621,0.00455847757742983,0.0677742525789539,"4h_vs_0h"
"ENSMUSG00000029578",2.89884775253303,0.00457372256667787,0.0677742525789539,"4h_vs_0h"
"ENSMUSG00000063550",-0.147998229061873,0.0047306327836666,0.0697548148593048,"4h_vs_0h"
"ENSMUSG00000018965",0.466738864917655,0.00473907967346788,0.0697548148593048,"4h_vs_0h"
"ENSMUSG00000028223",-0.222782714142738,0.00476038435592349,0.0698348385013976,"4h_vs_0h"
"ENSMUSG00000024099",-0.315196834327519,0.00481003215075724,0.0702272160405751,"4h_vs_0h"
"ENSMUSG00000047215",-0.187455305365916,0.00481904549971681,0.0702272160405751,"4h_vs_0h"
"ENSMUSG00000040028",-0.132078267696933,0.00505856275005195,0.073474371825012,"4h_vs_0h"
"ENSMUSG00000028763",-0.248563881744914,0.0051208979095209,0.0740227849746861,"4h_vs_0h"
"ENSMUSG00000054604",2.57375747170768,0.00512995896779806,0.0740227849746861,"4h_vs_0h"
"ENSMUSG00000002949",-0.181753269695744,0.00518541218875676,0.0745784282441781,"4h_vs_0h"
"ENSMUSG00000022858",-0.2511661675867,0.00529232800024844,0.0758681939058417,"4h_vs_0h"
"ENSMUSG00000022204",-1.36496092678542,0.00544420981590297,0.0777921019473668,"4h_vs_0h"
"ENSMUSG00000030662",0.274436185975532,0.0055909361636137,0.0796301296312748,"4h_vs_0h"
"ENSMUSG00000028180",0.297525179817047,0.00564674383897639,0.0801655472107583,"4h_vs_0h"
"ENSMUSG00000031167",-0.189163455468133,0.00570367767403339,0.0807134580174307,"4h_vs_0h"
"ENSMUSG00000003200",0.421025642250402,0.00578122483394811,0.0815486233788642,"4h_vs_0h"
"ENSMUSG00000053768",-0.284499911868004,0.0058140333045143,0.0817493948024518,"4h_vs_0h"
"ENSMUSG00000000399",-0.372026018626034,0.00595048427359595,0.0834015327646363,"4h_vs_0h"
"ENSMUSG00000024048",0.348345378241415,0.00606871795886762,0.0847886594824648,"4h_vs_0h"
"ENSMUSG00000030934",-0.161964563709198,0.00612383689164389,0.08528799417761,"4h_vs_0h"
"ENSMUSG00000018574",-0.140036927191204,0.00622120750785469,0.0863707704797114,"4h_vs_0h"
"ENSMUSG00000040688",-0.338969530384574,0.00631491986045268,0.0873961078800385,"4h_vs_0h"
"ENSMUSG00000060036",0.135155191276343,0.00636255201345738,0.0877792834207709,"4h_vs_0h"
"ENSMUSG00000021823",0.176314552927469,0.00648739906573681,0.0892220102759616,"4h_vs_0h"
"ENSMUSG00000029767",0.342953939068956,0.00659559686059806,0.090427482191564,"4h_vs_0h"
"ENSMUSG00000027099",-0.147054130462685,0.00663238462182182,0.0906494556541548,"4h_vs_0h"
"ENSMUSG00000003360",-0.255875460196478,0.00668035641458862,0.0910224414260202,"4h_vs_0h"
"ENSMUSG00000003865",0.394285209338097,0.00673559721413658,0.0912236923683901,"4h_vs_0h"
"ENSMUSG00000008668",0.251805338797645,0.00673658259934715,0.0912236923683901,"4h_vs_0h"
"ENSMUSG00000035297",0.327018971309123,0.00681867156463937,0.0920520661226315,"4h_vs_0h"
"ENSMUSG00000032294",0.331073013772915,0.00686054249533286,0.0923340902812229,"4h_vs_0h"
"ENSMUSG00000020935",-0.176302505310563,0.00688566969405992,0.0923897326937735,"4h_vs_0h"
"ENSMUSG00000020277",0.318574754025093,0.00710492647436014,0.0950418887953161,"4h_vs_0h"
"ENSMUSG00000021241",-0.284144852718782,0.00723305160965537,0.0964151895020514,"4h_vs_0h"
"ENSMUSG00000061904",-0.221277509388337,0.00725140370942491,0.0964151895020514,"4h_vs_0h"
"ENSMUSG00000096210",-0.269448932057813,0.00727905513007343,0.0964913302031722,"4h_vs_0h"
"ENSMUSG00000038372",0.377810414423664,0.00745959960139028,0.0985042362691087,"4h_vs_0h"
"ENSMUSG00000057322",0.350819012536547,0.00747566801042543,0.0985042362691087,"4h_vs_0h"
"ENSMUSG00000015656",0.0918585819507598,0.00757707931589991,0.0995424658784343,"4h_vs_0h"
"ENSMUSG00000014294",-0.318235720259942,0.007611108563283,0.0996919309137157,"4h_vs_0h"
"ENSMUSG00000071054",-0.26118905696968,0.00768475201311181,0.100357844539184,"4h_vs_0h"
"ENSMUSG00000024073",1.9042152576835,0.00774842786122556,0.100885070220397,"4h_vs_0h"
"ENSMUSG00000027710",-0.173155159075741,0.0077709699624437,0.100885070220397,"4h_vs_0h"
"ENSMUSG00000019179",-0.129736308102878,0.00781773463229257,0.101193676813881,"4h_vs_0h"
"ENSMUSG00000031311",-0.172060759315663,0.00793556770548122,0.102334803163325,"4h_vs_0h"
"ENSMUSG00000055239",2.42750259283001,0.00795239779183303,0.102334803163325,"4h_vs_0h"
"ENSMUSG00000064210",-0.195157913767815,0.00802548858276865,0.10297427187395,"4h_vs_0h"
"ENSMUSG00000028383",-0.210470396734252,0.00807695827341921,0.103333410934064,"4h_vs_0h"
"ENSMUSG00000021376",2.17009704626795,0.00814729261584605,0.103735684723709,"4h_vs_0h"
"ENSMUSG00000001642",0.365822516508558,0.00815554349338859,0.103735684723709,"4h_vs_0h"
"ENSMUSG00000030541",-0.143817659502407,0.0082294118046186,0.104373606202094,"4h_vs_0h"
"ENSMUSG00000028693",0.392240013371875,0.00837685166601537,0.105938287879694,"4h_vs_0h"
"ENSMUSG00000033400",2.21504329779744,0.00848384411764307,0.106983948314462,"4h_vs_0h"
"ENSMUSG00000044894",-0.242299376292483,0.00852801573294571,0.107233706401983,"4h_vs_0h"
"ENSMUSG00000028737",-0.121612749250517,0.00856039901203792,0.107334233766322,"4h_vs_0h"
"ENSMUSG00000046364",0.226139732067129,0.00863754755344972,0.107993882905489,"4h_vs_0h"
"ENSMUSG00000025393",-0.179647567165141,0.00878477644328741,0.109523515940249,"4h_vs_0h"
"ENSMUSG00000031161",1.9338514734873,0.00891651263966568,0.110851898664318,"4h_vs_0h"
"ENSMUSG00000022781",0.235013441140836,0.00906241026571597,0.112348359378637,"4h_vs_0h"
"ENSMUSG00000032788",0.466276356529317,0.0091708248636227,0.113077007409319,"4h_vs_0h"
"ENSMUSG00000022884",0.510350323129579,0.00919749974029361,0.113077007409319,"4h_vs_0h"
"ENSMUSG00000029632",-0.238143938149044,0.00919826599694075,0.113077007409319,"4h_vs_0h"
"ENSMUSG00000102252",-0.215863151540777,0.0092680130296134,0.113617062237684,"4h_vs_0h"
"ENSMUSG00000024661",0.235420839652814,0.00929807932354398,0.113669019730325,"4h_vs_0h"
"ENSMUSG00000071415",0.121107018571148,0.00955507239260982,0.116256535464716,"4h_vs_0h"
"ENSMUSG00000038102",1.65921853224095,0.00956256892484146,0.116256535464716,"4h_vs_0h"
"ENSMUSG00000003955",0.314403211227855,0.00967335858789471,0.117271779233877,"4h_vs_0h"
"ENSMUSG00000028998",-0.893472919339054,0.00969937006160675,0.117271779233877,"4h_vs_0h"
"ENSMUSG00000002227",0.351046184132233,0.00977220690631039,0.117809036006575,"4h_vs_0h"
"ENSMUSG00000029247",0.321651483763915,0.00979734314437774,0.117809036006575,"4h_vs_0h"
"ENSMUSG00000021707",0.349892062170582,0.0101338543021116,0.12113666520026,"4h_vs_0h"
"ENSMUSG00000026709",-0.229169254957043,0.0101653421072258,0.12113666520026,"4h_vs_0h"
"ENSMUSG00000003123",0.236249499710802,0.0101817829498977,0.12113666520026,"4h_vs_0h"
"ENSMUSG00000031299",-0.203055023752228,0.0101841777150866,0.12113666520026,"4h_vs_0h"
"ENSMUSG00000036197",-1.74621120078429,0.0102964864122744,0.122142416982263,"4h_vs_0h"
"ENSMUSG00000031865",0.564456500632261,0.0106473976295489,0.125965583246356,"4h_vs_0h"
"ENSMUSG00000019795",0.290389147411332,0.010735586248633,0.126668405040842,"4h_vs_0h"
"ENSMUSG00000022283",0.0929438820362805,0.0107850631093104,0.126911932470789,"4h_vs_0h"
"ENSMUSG00000027642",-0.259546882085036,0.011107709983351,0.130341212466535,"4h_vs_0h"
"ENSMUSG00000070327",0.713766041615113,0.0111365440266918,0.130341212466535,"4h_vs_0h"
"ENSMUSG00000014313",-0.206628709103409,0.0111923104388314,0.130341212466535,"4h_vs_0h"
"ENSMUSG00000031799",0.29532266399697,0.0112184702129628,0.130341212466535,"4h_vs_0h"
"ENSMUSG00000031447",0.27558944822588,0.0112245670358593,0.130341212466535,"4h_vs_0h"
"ENSMUSG00000024120",-0.136034446396824,0.0112554258465833,0.130355603028455,"4h_vs_0h"
"ENSMUSG00000029500",-0.230445067803171,0.0113267281294605,0.130837087920618,"4h_vs_0h"
"ENSMUSG00000027893",0.188207704866194,0.0116517899908386,0.134239601438954,"4h_vs_0h"
"ENSMUSG00000017778",-0.541370761570718,0.0117268374822184,0.134696574297439,"4h_vs_0h"
"ENSMUSG00000026896",1.7915972634392,0.0117526663327009,0.134696574297439,"4h_vs_0h"
"ENSMUSG00000038965",0.403792810193636,0.0119562761961334,0.136674211790086,"4h_vs_0h"
"ENSMUSG00000020358",-0.164529803282289,0.0123206205985911,0.140474226047667,"4h_vs_0h"
"ENSMUSG00000078713",-0.500164660701991,0.0124571875641726,0.141365783030712,"4h_vs_0h"
"ENSMUSG00000031483",-0.193356384301115,0.0124630592628758,0.141365783030712,"4h_vs_0h"
"ENSMUSG00000005779",0.345313722978261,0.0125269209791675,0.141607282672914,"4h_vs_0h"
"ENSMUSG00000029310",2.03110046164254,0.0125487026226849,0.141607282672914,"4h_vs_0h"
"ENSMUSG00000042787",-0.206349082819433,0.0127274381263899,0.14325691865535,"4h_vs_0h"
"ENSMUSG00000028234",0.223891526929453,0.0127879410326846,0.143570735930727,"4h_vs_0h"
"ENSMUSG00000033629",-0.310635961511444,0.0130619087446678,0.145917932801272,"4h_vs_0h"
"ENSMUSG00000024590",-0.125800079878356,0.0130633186829586,0.145917932801272,"4h_vs_0h"
"ENSMUSG00000036777",0.73234093969295,0.0133200837519224,0.148409338208128,"4h_vs_0h"
"ENSMUSG00000005732",0.40080080769571,0.0136548724765549,0.151431326235857,"4h_vs_0h"
"ENSMUSG00000010097",-0.156459678317916,0.0136601309965088,0.151431326235857,"4h_vs_0h"
"ENSMUSG00000020780",0.281202509748631,0.0140947280391345,0.155856527890027,"4h_vs_0h"
"ENSMUSG00000045427",-0.397619650735344,0.0142730237888275,0.15743252555045,"4h_vs_0h"
"ENSMUSG00000024826",-0.261084984431307,0.0143825551511974,0.158244063051049,"4h_vs_0h"
"ENSMUSG00000048076",0.28918618150637,0.0146412340921921,0.160688456956951,"4h_vs_0h"
"ENSMUSG00000040940",2.33367725582793,0.0146996614429251,0.160928383110232,"4h_vs_0h"
"ENSMUSG00000029287",1.42049370177572,0.0147717369949919,0.160953508297469,"4h_vs_0h"
"ENSMUSG00000030591",0.31934715996924,0.0147751005117422,0.160953508297469,"4h_vs_0h"
"ENSMUSG00000090053",0.436536036608743,0.0148797262832844,0.16169302561169,"4h_vs_0h"
"ENSMUSG00000059741",-2.82356783759836,0.0149691523001252,0.162086100185826,"4h_vs_0h"
"ENSMUSG00000022329",0.362885731552204,0.0149928017253891,0.162086100185826,"4h_vs_0h"
"ENSMUSG00000025040",-1.92128678079877,0.0150263869292927,0.162086100185826,"4h_vs_0h"
"ENSMUSG00000022568",-0.200254369662101,0.0150701975957553,0.162161221562149,"4h_vs_0h"
"ENSMUSG00000021003",-1.91770082286225,0.0151658495214163,0.162589598178335,"4h_vs_0h"
"ENSMUSG00000038900",0.0991562035601383,0.0151838956717327,0.162589598178335,"4h_vs_0h"
"ENSMUSG00000021917",2.71365675802063,0.0152541693938934,0.162945629860497,"4h_vs_0h"
"ENSMUSG00000022551",-0.198651921452445,0.0153452676097867,0.163132806110539,"4h_vs_0h"
"ENSMUSG00000026568",-0.182605494157183,0.015388855227865,0.163132806110539,"4h_vs_0h"
"ENSMUSG00000034473",-2.02149804603858,0.0154867969130693,0.163132806110539,"4h_vs_0h"
"ENSMUSG00000032518",0.143258195564801,0.0155016902151173,0.163132806110539,"4h_vs_0h"
"ENSMUSG00000035770",2.1485968253433,0.0155305163686494,0.163132806110539,"4h_vs_0h"
"ENSMUSG00000034667",1.88078351564651,0.0155312965210705,0.163132806110539,"4h_vs_0h"
"ENSMUSG00000022013",-1.46290136547492,0.0155662264499375,0.163132806110539,"4h_vs_0h"
"ENSMUSG00000060743",0.59819079217764,0.015568229622001,0.163132806110539,"4h_vs_0h"
"ENSMUSG00000025509",2.20144974188398,0.0156949478253674,0.164069989024803,"4h_vs_0h"
"ENSMUSG00000043091",0.346126278485347,0.0157720038516515,0.164104612170946,"4h_vs_0h"
"ENSMUSG00000027613",0.30887939532046,0.0157728359346308,0.164104612170946,"4h_vs_0h"
"ENSMUSG00000032058",0.426802349019315,0.015811583033164,0.164119756907912,"4h_vs_0h"
"ENSMUSG00000021494",-0.219219667323664,0.0158852845373666,0.164496793526942,"4h_vs_0h"
"ENSMUSG00000022185",-0.16413730922045,0.0160180008504775,0.165481741180637,"4h_vs_0h"
"ENSMUSG00000039000",0.313645797339554,0.0161516782411424,0.166471981122407,"4h_vs_0h"
"ENSMUSG00000076432",0.458404971724011,0.0162560013612716,0.166636671569926,"4h_vs_0h"
"ENSMUSG00000027405",-0.225097915204124,0.0163024694063508,0.166636671569926,"4h_vs_0h"
"ENSMUSG00000024067",-0.173921702376884,0.0163156211331475,0.166636671569926,"4h_vs_0h"
"ENSMUSG00000031328",0.216965290043262,0.0163191105309335,0.166636671569926,"4h_vs_0h"
"ENSMUSG00000086784",-0.209771216907615,0.0166036517852203,0.169149702561931,"4h_vs_0h"
"ENSMUSG00000004788",2.60649264448935,0.0166698851414575,0.169432250594814,"4h_vs_0h"
"ENSMUSG00000006289",1.85435452709855,0.0167131300040258,0.169480380524695,"4h_vs_0h"
"ENSMUSG00000022477",-0.128825735939976,0.016974781334857,0.17173796012576,"4h_vs_0h"
"ENSMUSG00000032374",0.152319706108592,0.0170876772700625,0.172483641434736,"4h_vs_0h"
"ENSMUSG00000042079",-0.171558619392773,0.0175981605324362,0.176816175233241,"4h_vs_0h"
"ENSMUSG00000025133",-0.180126316800092,0.0176079939414598,0.176816175233241,"4h_vs_0h"
"ENSMUSG00000040824",-0.19239047955309,0.0176374235236066,0.176816175233241,"4h_vs_0h"
"ENSMUSG00000021591",0.49929846514933,0.0177939692101231,0.177980132940345,"4h_vs_0h"
"ENSMUSG00000026981",2.35583719136533,0.0179874589740524,0.179507498741053,"4h_vs_0h"
"ENSMUSG00000065954",1.78553793398997,0.0181136030615873,0.180357391570239,"4h_vs_0h"
"ENSMUSG00000023175",-0.210493298247609,0.0183199484267767,0.182000209991522,"4h_vs_0h"
"ENSMUSG00000004610",-0.108407300126565,0.0184119042147165,0.182279613209357,"4h_vs_0h"
"ENSMUSG00000008450",0.52088000656612,0.0184309084022185,0.182279613209357,"4h_vs_0h"
"ENSMUSG00000059743",0.432260071281252,0.0186922928460218,0.184450181200319,"4h_vs_0h"
"ENSMUSG00000033499",1.86189587516701,0.0187715788149847,0.184818161889815,"4h_vs_0h"
"ENSMUSG00000031502",-0.302387395355776,0.0188278040173401,0.184957958661414,"4h_vs_0h"
"ENSMUSG00000031878",2.51438351227146,0.0189963092185545,0.186197676772513,"4h_vs_0h"
"ENSMUSG00000058655",0.498859342436013,0.0195460806996435,0.191160669242514,"4h_vs_0h"
"ENSMUSG00000003316",-0.126744656151121,0.0198216004083121,0.193251222878364,"4h_vs_0h"
"ENSMUSG00000056870",-1.61425019394586,0.0198476602456307,0.193251222878364,"4h_vs_0h"
"ENSMUSG00000025580",-0.106321240486515,0.0199914703705618,0.194081312222396,"4h_vs_0h"
"ENSMUSG00000022808",1.56508183104093,0.0200211124173978,0.194081312222396,"4h_vs_0h"
"ENSMUSG00000025076",2.08898298139813,0.0201592712094613,0.194991104599647,"4h_vs_0h"
"ENSMUSG00000036550",0.361309228644568,0.0202315785103166,0.195261353122595,"4h_vs_0h"
"ENSMUSG00000031819",-0.305190690280398,0.0205755989780031,0.198147070245496,"4h_vs_0h"
"ENSMUSG00000035530",0.552382882025746,0.0207697574387244,0.199304149844651,"4h_vs_0h"
"ENSMUSG00000039218",-0.205185541155878,0.020786322376436,0.199304149844651,"4h_vs_0h"
"ENSMUSG00000021102",-0.183752590849107,0.0210529187227421,0.201141039002886,"4h_vs_0h"
"ENSMUSG00000024870",0.0966161809348556,0.021069306743997,0.201141039002886,"4h_vs_0h"
"ENSMUSG00000022253",-0.210169090766474,0.021495970916989,0.20477006061833,"4h_vs_0h"
"ENSMUSG00000009863",-0.127853987192942,0.0216357874692256,0.205656804864064,"4h_vs_0h"
"ENSMUSG00000027809",-0.154029994735154,0.0223240088211399,0.211741299184993,"4h_vs_0h"
"ENSMUSG00000011960",2.37767133944198,0.0226138086057522,0.21402875628799,"4h_vs_0h"
"ENSMUSG00000041168",-0.127112539607431,0.02284583960766,0.215760815693802,"4h_vs_0h"
"ENSMUSG00000040618",-0.208516813280553,0.0231050450449217,0.217741548699572,"4h_vs_0h"
"ENSMUSG00000028274",4.42083144041876,0.0232402492453581,0.218473369345898,"4h_vs_0h"
"ENSMUSG00000028393",0.431540753533191,0.0232819836908035,0.218473369345898,"4h_vs_0h"
"ENSMUSG00000057234",-2.21251615224924,0.023366521285333,0.218800128035639,"4h_vs_0h"
"ENSMUSG00000023938",-1.71253396790434,0.0236845666686736,0.221307384095186,"4h_vs_0h"
"ENSMUSG00000032366",0.470190092097749,0.0242035294950338,0.225677401075517,"4h_vs_0h"
"ENSMUSG00000070284",1.48987331292557,0.0242590131828989,0.225716526464986,"4h_vs_0h"
"ENSMUSG00000026827",-0.126702448761684,0.0245328089348944,0.227782472832216,"4h_vs_0h"
"ENSMUSG00000037149",0.326099318314437,0.0247214700150946,0.229050925339855,"4h_vs_0h"
"ENSMUSG00000042520",0.206682522469478,0.0248218153910532,0.229497499025263,"4h_vs_0h"
"ENSMUSG00000052738",-0.129546802391761,0.0251326915410893,0.231884644596088,"4h_vs_0h"
"ENSMUSG00000015568",-0.272918460193235,0.0253344149723923,0.233052881132468,"4h_vs_0h"
"ENSMUSG00000004677",1.46200112695897,0.0253800228151632,0.233052881132468,"4h_vs_0h"
"ENSMUSG00000004789",-0.144956061252024,0.0254181738113121,0.233052881132468,"4h_vs_0h"
"ENSMUSG00000026960",-1.88905581449357,0.0261496200043617,0.239260868272757,"4h_vs_0h"
"ENSMUSG00000015165",-0.128062659343712,0.0262557856668551,0.239280641907372,"4h_vs_0h"
"ENSMUSG00000061024",-0.228264442061104,0.0262703260037366,0.239280641907372,"4h_vs_0h"
"ENSMUSG00000060475",-1.87662882651011,0.0263741376560854,0.239280641907372,"4h_vs_0h"
"ENSMUSG00000079508",-0.268660591169869,0.0263932463021011,0.239280641907372,"4h_vs_0h"
"ENSMUSG00000026509",0.43543652552837,0.0264481760246957,0.239280641907372,"4h_vs_0h"
"ENSMUSG00000028798",0.26094993845852,0.0264779987750262,0.239280641907372,"4h_vs_0h"
"ENSMUSG00000033382",1.6076147151867,0.0266927088292256,0.240726663027504,"4h_vs_0h"
"ENSMUSG00000032314",-0.134096594113437,0.0269134913253729,0.242221421928356,"4h_vs_0h"
"ENSMUSG00000028394",2.29569203549234,0.0271812475266321,0.244131980336139,"4h_vs_0h"
"ENSMUSG00000060679",-0.241700374901651,0.027651407613079,0.247848971293606,"4h_vs_0h"
"ENSMUSG00000024817",-0.157930017211278,0.027910639762021,0.249664076407834,"4h_vs_0h"
"ENSMUSG00000077450",-0.150909260991227,0.0280455092356094,0.250361635184416,"4h_vs_0h"
"ENSMUSG00000071659",-0.153504794934531,0.0283397594461084,0.252476277980411,"4h_vs_0h"
"ENSMUSG00000004070",-0.19867560468041,0.0286756166071406,0.25495230037985,"4h_vs_0h"
"ENSMUSG00000020402",-0.156412274601685,0.0288493470602222,0.255631879314982,"4h_vs_0h"
"ENSMUSG00000029836",-0.216769280666131,0.0289042257002802,0.255631879314982,"4h_vs_0h"
"ENSMUSG00000037242",0.381616919046177,0.0289263067254854,0.255631879314982,"4h_vs_0h"
"ENSMUSG00000020064",1.86708883826426,0.029316138148497,0.25822979057389,"4h_vs_0h"
"ENSMUSG00000029171",0.493136666936756,0.0293902650482342,0.25822979057389,"4h_vs_0h"
"ENSMUSG00000057841",0.144783391568851,0.0293963019944373,0.25822979057389,"4h_vs_0h"
"ENSMUSG00000026869",0.187934015351079,0.0296469247742828,0.259600072603424,"4h_vs_0h"
"ENSMUSG00000022913",2.04580766901564,0.0296702650578328,0.259600072603424,"4h_vs_0h"
"ENSMUSG00000052299",1.69412605807372,0.0300914786712904,0.262660824091997,"4h_vs_0h"
"ENSMUSG00000041815",-0.169360127747009,0.0301394492539101,0.262660824091997,"4h_vs_0h"
