"ensembl_gene_id","logFC","P.Value","adj.P.Val"
"ENSMUSG00000039367",0.586583235085513,0.00011906150173562,0.00197442888176319
"ENSMUSG00000022241",0.420121429447622,0.000119064910702409,0.00197442888176319
"ENSMUSG00000013629",0.31801130181082,0.000119336078743242,0.00197442888176319
"ENSMUSG00000018796",-0.327199097728837,0.000120234539897059,0.00198184348347175
"ENSMUSG00000022336",0.283152911467678,0.000120950644540125,0.00198620815903391
"ENSMUSG00000030861",-0.350984753834155,0.000121803393329959,0.00199277596299312
"ENSMUSG00000022052",0.366347654156876,0.000122847101137777,0.00200240774854577
"ENSMUSG00000055681",0.382064668082378,0.000124136506549994,0.00201495341248599
"ENSMUSG00000091228",0.314643480304934,0.000124532453577866,0.00201495341248599
"ENSMUSG00000032040",0.576939176170079,0.000126926069985288,0.00204615983152107
"ENSMUSG00000060803",0.396153809481426,0.00013007481457663,0.00208926736843703
"ENSMUSG00000026753",0.414451157646933,0.000131416304273265,0.00210313874584233
"ENSMUSG00000020741",0.313132410946732,0.000132175239480402,0.00210762039475815
"ENSMUSG00000058799",0.371765915087547,0.000135991549268084,0.00216064551743262
"ENSMUSG00000026511",0.374989374068257,0.000136944169525408,0.00216795428086806
"ENSMUSG00000003809",-0.261042576629013,0.000138712396045522,0.0021880761827826
"ENSMUSG00000026750",0.656702079028161,0.000140235671720936,0.00220420425444228
"ENSMUSG00000022982",0.596155345862467,0.000141049184358492,0.00220845675730957
"ENSMUSG00000027782",0.381016244268885,0.000141864270489184,0.00220845675730957
"ENSMUSG00000030754",0.371718810702106,0.000142011647879711,0.00220845675730957
"ENSMUSG00000005683",-0.280212261311462,0.000144578708365553,0.00223742434196027
"ENSMUSG00000005779",0.345313722978261,0.000145753187514455,0.00223742434196027
"ENSMUSG00000028820",-0.211259606223141,0.000146246944211256,0.00223742434196027
"ENSMUSG00000022337",-0.327256677170364,0.000146318276539102,0.00223742434196027
"ENSMUSG00000006304",0.472043620634057,0.000146416316856296,0.00223742434196027
"ENSMUSG00000026245",0.505330614658156,0.000146934933030012,0.0022375800701214
"ENSMUSG00000002831",0.461863790528039,0.000149157576712476,0.00226359481072968
"ENSMUSG00000045427",-0.39761965073534,0.000150351561380982,0.00227387361387526
"ENSMUSG00000035898",0.53714251481582,0.000151276391839391,0.00228002534412725
"ENSMUSG00000028383",-0.210470396734252,0.000151811970028924,0.00228028832797711
